"EDAstro ID","EDSM ID",ID64,Name,X,Y,Z,"Sol Distance","Mass Code","Main Star Type","Date Added"
67751189,67776852,396713996826,"Flyoo Prao BL-A c3-1",22617,-86.25,40017.6,45966.7,c,"K (Yellow-Orange) Star","2021-07-27 15:13:42"
74072581,74115094,121298956810,"Flyoo Prao BL-C c1-0",22295.9,-424.062,39937.9,45741.9,c,"M (Red dwarf) Star","2022-05-02 19:52:07"
53947549,54032204,121030390274,"Flyoo Prao BL-D c0",22170.8,-548.281,39933.4,45678.5,c,"K (Yellow-Orange) Star","2020-07-01 14:08:27"
73947009,73997004,15292291435,"Flyoo Prao BL-E d12-0",22974.3,-718.75,40958.6,46967.5,d,"G (White-Yellow) Star","2022-04-26 17:56:07"
73946872,73996861,49652029803,"Flyoo Prao BL-E d12-1",22970.1,-705.781,40966.4,46972,d,"A (Blue-White) Star","2022-04-26 17:44:13"
66092907,66123684,7794828561176,"Flyoo Prao BL-F a93-0",22607.1,-42.9688,40887.7,46721.4,a,"Y (Brown dwarf) Star","2021-05-25 04:39:13"
64585892,64614751,15225117027,"Flyoo Prao BL-F d11-0",22628.5,-1032.53,40900.8,46754.6,d,"Neutron Star","2021-04-11 02:14:46"
75616605,75654659,120762020578,"Flyoo Prao BL-G c26-0",22005.9,-496.625,41031.5,46562.7,c,"K (Yellow-Orange) Star","2022-08-01 12:40:12"
74796392,74833085,15292373323,"Flyoo Prao BL-M d8-0",22911.6,-299.5,40667.4,46678.3,d,"F (White) Star","2022-06-12 15:30:13"
74796420,74833114,49652111691,"Flyoo Prao BL-M d8-1",22957.8,-325.688,40686.7,46718,d,"G (White-Yellow) Star","2022-06-12 15:32:11"
74796450,74833171,84011850059,"Flyoo Prao BL-M d8-2",22911.3,-285.781,40653.3,46665.8,d,"F (White) Star","2022-06-12 15:34:08"
74796485,74833226,118371588427,"Flyoo Prao BL-M d8-3",22899.9,-315.5,40673.2,46677.8,d,"K (Yellow-Orange) Star","2022-06-12 15:36:08"
74796499,74833290,152731326795,"Flyoo Prao BL-M d8-4",22907.2,-313.594,40660.9,46670.7,d,"G (White-Yellow) Star","2022-06-12 15:36:11"
74796470,74833191,187091065163,"Flyoo Prao BL-M d8-5",22916.2,-282.625,40639.7,46656.4,d,"A (Blue-White) Star","2022-06-12 15:35:08"
67422470,67455285,121030750922,"Flyoo Prao BL-N c23-0",22147.8,-139.5,40923.3,46532.3,c,"G (White-Yellow) Star","2021-07-12 18:11:26"
75294056,75332568,15225198915,"Flyoo Prao BL-N d7-0",22578.2,-622.781,40599.8,46459.7,d,"K (Yellow-Orange) Star","2022-07-12 19:48:13"
75294067,75332579,49584937283,"Flyoo Prao BL-N d7-1",22577.3,-611.344,40586.5,46447.6,d,"F (White) Star","2022-07-12 19:50:09"
65967028,65994081,15158024507,"Flyoo Prao BL-O d6-0",22264,-973.594,40462.6,46193.7,d,"F (White) Star","2021-05-21 16:36:05"
75609874,75651593,120493617850,"Flyoo Prao BL-P c21-0",21817.5,-461.625,40815.9,46283.4,c,"M (Red dwarf) Star","2022-08-01 06:21:10"
73142029,73185441,970527761617,"Flyoo Prao BL-Q b24-0",22319.6,-223.938,40416.9,46170.8,b,"M (Red dwarf) Star","2022-03-20 04:39:08"
67760694,67788725,122104492610,"Flyoo Prao BL-R c7-0",22775,-141.844,40218.2,46219.3,c,"K (Yellow-Orange) Star","2021-07-28 07:44:22"
31687162,31781313,121835926074,"Flyoo Prao BL-S c6-0",22617.3,-295.188,40197.4,46124.4,c,"K (Yellow-Orange) Star","2019-01-07 21:51:08"
72951826,72988257,15225280803,"Flyoo Prao BL-V d3-0",22587.4,-256.156,40226.6,46135,d,"F (White) Star","2022-03-10 18:28:08"
72951841,72988272,49585019171,"Flyoo Prao BL-V d3-1",22595.2,-258.688,40219.6,46132.7,d,"G (White-Yellow) Star","2022-03-10 18:31:07"
72951848,72988279,83944757539,"Flyoo Prao BL-V d3-2",22616,-225.031,40230,46151.8,d,"G (White-Yellow) Star","2022-03-10 18:32:07"
72951852,72988283,118304495907,"Flyoo Prao BL-V d3-3",22632.8,-253.938,40285.6,46208.6,d,"A (Blue-White) Star","2022-03-10 18:33:07"
72951867,72988324,152664234275,"Flyoo Prao BL-V d3-4",22639.7,-259.312,40281.2,46208.2,d,"G (White-Yellow) Star","2022-03-10 18:35:07"
72951919,72988375,187023972643,"Flyoo Prao BL-V d3-5",22589.3,-201.781,40289.1,46190.1,d,"F (White) Star","2022-03-10 18:43:08"
72951937,72988393,221383711011,"Flyoo Prao BL-V d3-6",22586.1,-200.062,40277.1,46178.1,d,"F (White) Star","2022-03-10 18:46:06"
75972454,76012740,15158106395,"Flyoo Prao BL-W d2-0",22258,-577.469,40140,45901.8,d,"F (White) Star","2022-08-21 13:20:14"
75972472,76012762,49517844763,"Flyoo Prao BL-W d2-1",22262.3,-573.375,40143.9,45907.2,d,"A (Blue-White) Star","2022-08-21 13:22:09"
75972494,76012835,83877583131,"Flyoo Prao BL-W d2-2",22307.3,-538.219,40184.5,45964.1,d,"A (Blue-White) Star","2022-08-21 13:23:11"
74764553,74802665,120493781658,"Flyoo Prao BL-X c17-0",21840.1,-254.031,40664.8,46159.2,c,"K (Yellow-Orange) Star","2022-06-11 05:09:10"
75151379,75189999,15090931987,"Flyoo Prao BL-X d1-0",21942.8,-832.031,40085.8,45706.1,d,"F (White) Star","2022-07-04 15:24:09"
64219410,64237766,49450670355,"Flyoo Prao BL-X d1-1",21943.3,-853.375,40125.2,45741.3,d,"F (White) Star","2021-04-01 01:11:24"
75503544,75542263,120896270866,"Flyoo Prao BM-A c2-0",22060.1,-463.594,39979.5,45664.3,c,"G (White-Yellow) Star","2022-07-25 16:50:15"
71441861,71475041,963548767513,"Flyoo Prao BM-B b33-0",21799.2,-120.781,40598.1,46080.6,b,"M (Red dwarf) Star","2022-01-07 16:55:08"
75800604,75842090,15258786171,"Flyoo Prao BM-B d14-0",22766.1,-464.656,41166.9,47045,d,"A (Blue-White) Star","2022-08-12 17:08:12"
75800627,75842119,49618524539,"Flyoo Prao BM-B d14-1",22772.8,-471,41169.6,47050.6,d,"F (White) Star","2022-08-12 17:10:10"
72624647,72673753,15057508611,"Flyoo Prao BM-C d0",21787,-250.406,39899.3,45460.9,d,"G (White-Yellow) Star","2022-02-22 17:34:06"
72626186,72675564,49417246979,"Flyoo Prao BM-C d1",21839.5,-193,39963.9,45542.4,d,"K (Yellow-Orange giant) Star","2022-02-22 19:29:09"
72626494,72675879,358654892291,"Flyoo Prao BM-C d10",21829.6,-255.25,39971.1,45544.3,d,"K (Yellow-Orange) Star","2022-02-22 19:51:08"
75712628,75724291,15191611763,"Flyoo Prao BM-C d13-0",22419.1,-815.25,41017.4,46751.5,d,"F (White) Star","2022-08-05 21:00:07"
72626221,72675600,83776985347,"Flyoo Prao BM-C d2",21847.6,-206.938,39964.8,45547.2,d,"G (White-Yellow) Star","2022-02-22 19:31:09"
72626241,72675623,118136723715,"Flyoo Prao BM-C d3",21821.2,-229.875,39929.9,45504.1,d,"G (White-Yellow) Star","2022-02-22 19:33:06"
72626269,72675653,152496462083,"Flyoo Prao BM-C d4",21821.6,-200.125,39920.7,45495.9,d,"F (White) Star","2022-02-22 19:35:07"
72626327,72675713,186856200451,"Flyoo Prao BM-C d5",21819.5,-209.219,39922.1,45496.3,d,"A (Blue-White) Star","2022-02-22 19:40:09"
72626402,72675782,221215938819,"Flyoo Prao BM-C d6",21808.1,-213.875,39905.1,45475.8,d,"F (White) Star","2022-02-22 19:45:06"
72626416,72675798,255575677187,"Flyoo Prao BM-C d7",21806.7,-208.344,39910.6,45480,d,"F (White) Star","2022-02-22 19:45:09"
72626443,72675827,289935415555,"Flyoo Prao BM-C d8",21807.2,-245.5,39950.5,45515.4,d,"F (White) Star","2022-02-22 19:47:08"
72626460,72675845,324295153923,"Flyoo Prao BM-C d9",21777.8,-187.125,39974.5,45522.1,d,"A (Blue-White) Star","2022-02-22 19:49:07"
63058118,63083163,15124437355,"Flyoo Prao BM-D d12-0",22105.2,-1112.28,40974.4,46570.2,d,"White Dwarf (DC) Star","2021-03-02 10:30:50"
66412909,66434990,963548701713,"Flyoo Prao BM-H b2-0",21796.5,-142.156,39936.8,45497.8,b,"M (Red dwarf) Star","2021-06-03 11:27:31"
56308760,56408378,15258868059,"Flyoo Prao BM-J d10-0",22810.8,-80.25,40806.4,46749.4,d,"F (White) Star","2020-09-06 23:55:17"
55179259,55267183,49618606427,"Flyoo Prao BM-J d10-1",22799.3,-90.8125,40804.8,46742.4,d,"A (Blue-White) Star","2020-08-03 02:55:58"
55876731,55973476,83978344795,"Flyoo Prao BM-J d10-2",22748.1,-44.3438,40819.3,46730,d,"A (Blue-White) Star","2020-08-23 19:24:41"
56308795,56408475,118338083163,"Flyoo Prao BM-J d10-3",22798.3,-84.7812,40832.8,46766.3,d,"G (White-Yellow) Star","2020-09-06 23:59:09"
56308811,56408495,152697821531,"Flyoo Prao BM-J d10-4",22768.2,-43.6562,40805.6,46727.8,d,"F (White) Star","2020-09-07 00:00:18"
56308819,56408504,187057559899,"Flyoo Prao BM-J d10-5",22778.4,-57.9062,40812.4,46738.7,d,"G (White-Yellow) Star","2020-09-07 00:01:14"
56308851,56408581,221417298267,"Flyoo Prao BM-J d10-6",22798.4,-29.0938,40838.7,46771.4,d,"A (Blue-White) Star","2020-09-07 00:04:41"
56308927,56408821,255777036635,"Flyoo Prao BM-J d10-7",22783,-42.1875,40824.5,46751.5,d,"A (Blue-White) Star","2020-09-07 00:11:57"
56308940,56408840,290136775003,"Flyoo Prao BM-J d10-8",22780,-35.7812,40826,46751.4,d,"F (White) Star","2020-09-07 00:13:06"
55634042,55736348,324496513371,"Flyoo Prao BM-J d10-9",22799.1,-75.1875,40822.9,46758,d,"A (Blue-White) Star","2020-08-17 04:24:32"
75032228,75071133,15191693651,"Flyoo Prao BM-K d9-0",22485.9,-405.938,40699.6,46499.9,d,"A (Blue-White) Star","2022-06-27 15:59:11"
75032270,75071183,49551432019,"Flyoo Prao BM-K d9-1",22464.7,-397.594,40743.6,46528.1,d,"F (White) Star","2022-06-27 16:03:10"
75032320,75071256,83911170387,"Flyoo Prao BM-K d9-2",22447.9,-398.562,40737.4,46514.6,d,"F (White) Star","2022-06-27 16:07:12"
75032390,75071356,118270908755,"Flyoo Prao BM-K d9-3",22450.1,-412.594,40724.6,46504.5,d,"G (White-Yellow) Star","2022-06-27 16:11:18"
68193886,68235270,974286120289,"Flyoo Prao BM-L b41-0",22602.3,-144.562,40775.7,46621.3,b,"M (Red dwarf) Star","2021-08-15 18:31:48"
73801285,73845982,15124519243,"Flyoo Prao BM-L d8-0",22138.1,-719.938,40644,46287.7,d,"A (Blue-White) Star","2022-04-20 11:34:10"
73801311,73846007,49484257611,"Flyoo Prao BM-L d8-1",22131.8,-722.656,40628.2,46270.8,d,"F (White) Star","2022-04-20 11:36:06"
64574169,64596056,15057344835,"Flyoo Prao BM-M d7-0",21818.4,-1055.34,40560,46068.1,d,"F (White) Star","2021-04-10 16:34:09"
76501929,76546356,121164673594,"Flyoo Prao BM-R c6-0",22232.7,-491.031,40189.5,45931.8,c,"K (Yellow-Orange) Star","2022-09-19 12:03:17"
75164413,75204939,15124601131,"Flyoo Prao BM-T d4-0",22113.8,-328.75,40349,46012.7,d,"G (White-Yellow) Star","2022-07-05 13:00:10"
75164544,75205103,49484339499,"Flyoo Prao BM-T d4-1",22121.9,-344.531,40332,46001.8,d,"A (Blue-White) Star","2022-07-05 13:10:10"
75164571,75205134,83844077867,"Flyoo Prao BM-T d4-2",22123.7,-306.719,40295.4,45970.3,d,"F (White) Star","2022-07-05 13:13:09"
75164635,75205200,118203816235,"Flyoo Prao BM-T d4-3",22169.3,-320.844,40326.6,46019.7,d,"F (White) Star","2022-07-05 13:17:23"
75164687,75205257,152563554603,"Flyoo Prao BM-T d4-4",22109.1,-275.031,40297.5,45965,d,"F (White) Star","2022-07-05 13:21:10"
75164816,75205402,186923292971,"Flyoo Prao BM-T d4-5",22108.8,-294.406,40307.8,45973.9,d,"F (White) Star","2022-07-05 13:29:09"
75164658,75205223,221283031339,"Flyoo Prao BM-T d4-6",22118.9,-296.531,40316.6,45986.6,d,"F (White) Star","2022-07-05 13:19:08"
75412169,75453528,15057426723,"Flyoo Prao BM-U d3-0",21788,-662.562,40216.9,45744.4,d,"F (White) Star","2022-07-19 17:42:09"
75412202,75453561,49417165091,"Flyoo Prao BM-U d3-1",21846.5,-618.469,40260.4,45809.9,d,"A (Blue-White) Star","2022-07-19 17:45:11"
75788043,75826307,121970045586,"Flyoo Prao BM-Y c16-0",22719.3,-419.375,40626,46549.1,c,"M (Red dwarf) Star","2022-08-11 16:40:12"
64832083,64868685,15090932091,"Flyoo Prao BN-A d14-0",21984.8,-888.719,41169.2,46680,d,"A (Blue-White) Star","2021-04-18 05:47:53"
57830402,57930138,7807713462728,"Flyoo Prao BN-B a54-0",22732.3,-41.5625,40469.2,46416.8,a,"Y (Brown dwarf) Star","2020-10-26 02:11:37"
74554185,74590086,122372731634,"Flyoo Prao BN-D c28-0",22947.7,-368.656,41120.8,47091.9,c,"M (Red dwarf) Star","2022-05-29 14:44:14"
78011913,,121567523450,"Flyoo Prao BN-E c14-0",22483.6,-252.281,40525.7,46345.5,c,"K (Yellow-Orange) Star","2022-12-13 09:20:06"
75427699,75467859,122104165098,"Flyoo Prao BN-E c27-0",22780.7,-541.188,41055.8,46955.7,c,"K (Yellow-Orange) Star","2022-07-20 16:36:11"
59388568,59412531,974823056529,"Flyoo Prao BN-F b17-0",22639.4,-119.75,40255.5,46185.1,b,"M (Red dwarf) Star","2020-12-06 02:08:27"
67638870,67669907,15158188387,"Flyoo Prao BN-H d11-0",22258.8,-183.219,40867.4,46536.4,d,"G (White-Yellow) Star","2021-07-22 18:54:20"
67638930,67669970,49517926755,"Flyoo Prao BN-H d11-1",22268.8,-183.188,40872,46545.2,d,"G (White-Yellow) Star","2021-07-22 18:58:30"
67662427,67687833,358755572067,"Flyoo Prao BN-H d11-10",22260.4,-184.5,40892.5,46559.2,d,"F (White) Star","2021-07-23 17:09:51"
67661738,67686875,83877665123,"Flyoo Prao BN-H d11-2",22275.5,-183.219,40858.6,46536.6,d,"F (White) Star","2021-07-23 16:41:56"
67661875,67687014,118237403491,"Flyoo Prao BN-H d11-3",22296.5,-159.875,40924.1,46604.1,d,"G (White-Yellow) Star","2021-07-23 16:47:41"
67661890,67687027,152597141859,"Flyoo Prao BN-H d11-4",22281.5,-162.562,40920.2,46593.4,d,"A (Blue-White) Star","2021-07-23 16:48:34"
67661924,67687063,186956880227,"Flyoo Prao BN-H d11-5",22276.9,-122.094,40907.1,46579.6,d,"F (White) Star","2021-07-23 16:50:18"
67661961,67687103,221316618595,"Flyoo Prao BN-H d11-6",22261.6,-115.188,40901.7,46567.6,d,"F (White) Star","2021-07-23 16:51:46"
67661984,67687127,255676356963,"Flyoo Prao BN-H d11-7",22255.9,-106.125,40910.5,46572.6,d,"F (White) Star","2021-07-23 16:52:50"
67662275,67687421,290036095331,"Flyoo Prao BN-H d11-8",22328.2,-125.75,40865.2,46567.4,d,"F (White) Star","2021-07-23 17:04:53"
67662336,67687647,324395833699,"Flyoo Prao BN-H d11-9",22310.6,-138.562,40859.4,46553.9,d,"A (Blue-White) Star","2021-07-23 17:06:33"
75687032,75724157,15091013979,"Flyoo Prao BN-I d10-0",21994.1,-477.875,40788.3,46342.8,d,"A (Blue-White) Star","2022-08-05 16:49:11"
75687843,75725062,49450752347,"Flyoo Prao BN-I d10-1",21983.2,-437.406,40780.4,46330.3,d,"F (White) Star","2022-08-05 17:55:11"
75688116,75725835,83810490715,"Flyoo Prao BN-I d10-2",21990.2,-431,40794.2,46345.6,d,"A (Blue-White) Star","2022-08-05 18:27:14"
65629301,65662080,121567687258,"Flyoo Prao BN-M c10-0",22457.1,-63.9062,40339.8,46169.5,c,"K (Yellow-Orange) Star","2021-05-10 07:39:30"
74515559,74552588,122104328906,"Flyoo Prao BN-M c23-0",22807.8,-331.75,40907.8,46837.5,c,"K (Yellow-Orange) Star","2022-05-27 16:29:08"
58060858,58158538,15091095867,"Flyoo Prao BN-Q d6-0",21942,-92.3125,40457.7,46024.8,d,"A (Blue-White) Star","2020-11-01 17:38:57"
58060893,58158582,49450834235,"Flyoo Prao BN-Q d6-1",21938,-81.7812,40459.4,46024.4,d,"F (White) Star","2020-11-01 17:40:34"
58067268,58165369,358688479547,"Flyoo Prao BN-Q d6-10",22006.8,-69.5312,40465.8,46062.9,d,"F (White) Star","2020-11-01 22:55:02"
58061203,58158899,393048217915,"Flyoo Prao BN-Q d6-11",21984.7,-87.9062,40515.8,46096.2,d,"F (White) Star","2020-11-01 17:50:18"
58068069,58166238,427407956283,"Flyoo Prao BN-Q d6-12",21985.5,-101.844,40463.1,46050.3,d,"A (Blue-White) Star","2020-11-01 23:32:41"
58061161,58158847,83810572603,"Flyoo Prao BN-Q d6-2",21939.5,-89.7812,40465.2,46030.3,d,"A (Blue-White) Star","2020-11-01 17:49:00"
58061245,58158948,118170310971,"Flyoo Prao BN-Q d6-3",22003.5,-93.9688,40522.2,46110.9,d,"F (White) Star","2020-11-01 17:51:45"
58061322,58159040,152530049339,"Flyoo Prao BN-Q d6-4",22011.3,-92.8438,40523.1,46115.3,d,"F (White) Star","2020-11-01 17:55:01"
58063011,58160929,186889787707,"Flyoo Prao BN-Q d6-5",21945.4,-63.0312,40502.8,46066.1,d,"K (Yellow-Orange) Star","2020-11-01 18:54:35"
58061880,58159680,221249526075,"Flyoo Prao BN-Q d6-6",21957.7,-63.9062,40498.6,46068.2,d,"G (White-Yellow) Star","2020-11-01 18:12:48"
58063115,58161037,255609264443,"Flyoo Prao BN-Q d6-7",21968.9,-55.75,40501.4,46076,d,"A (Blue-White) Star","2020-11-01 19:00:29"
58064362,58162349,289969002811,"Flyoo Prao BN-Q d6-8",22004,-57.2812,40462.6,46058.7,d,"F (White) Star","2020-11-01 20:11:46"
58064389,58162375,324328741179,"Flyoo Prao BN-Q d6-9",22002.2,-69.625,40457.9,46053.7,d,"F (White) Star","2020-11-01 20:13:04"
76764535,76809200,121835926178,"Flyoo Prao BN-V c18-0",22620.5,-301.219,40700.1,46564.8,c,"G (White-Yellow) Star","2022-10-03 10:59:12"
75854443,75891804,121567359642,"Flyoo Prao BN-W c17-0",22457.7,-464.094,40655.9,46448.5,c,"K (Yellow-Orange) Star","2022-08-15 09:15:27"
55476392,55533311,972675703873,"Flyoo Prao BN-X b7-0",22476.6,-81.4688,40060.4,45935.2,b,"M (Red dwarf) Star","2020-08-11 03:31:47"
71375942,71416613,977507411225,"Flyoo Prao BO-B b33-0",22837.6,-124.25,40597.1,46580,b,"M (Red dwarf) Star","2022-01-05 08:31:09"
75930377,75968756,974286382241,"Flyoo Prao BO-C b19-0",22607,-53.8125,40298.3,46206.4,b,"M (Red dwarf) Star","2022-08-19 11:55:12"
55172738,55261656,976433800697,"Flyoo Prao BO-E b59-0",22770.4,-72.125,41156,47035.2,b,"M (Red dwarf) Star","2020-08-02 22:24:00"
72862526,72900353,15057508715,"Flyoo Prao BO-F d12-0",21801.6,-264.625,40966,46406.8,d,"A (Blue-White) Star","2022-03-05 21:51:08"
72862568,72900397,49417247083,"Flyoo Prao BO-F d12-1",21828.5,-203.281,40947.4,46402.8,d,"K (Yellow-Orange) Star","2022-03-05 21:57:06"
72862619,72900453,83776985451,"Flyoo Prao BO-F d12-2",21836.7,-215.438,40952.4,46411.1,d,"F (White) Star","2022-03-05 22:03:10"
72862555,72900384,118136723819,"Flyoo Prao BO-F d12-3",21830.3,-210.75,40945.6,46402,d,"F (White) Star","2022-03-05 21:55:10"
72862639,72900473,152496462187,"Flyoo Prao BO-F d12-4",21828,-206.531,40944.1,46399.6,d,"F (White) Star","2022-03-05 22:06:08"
72862688,72900519,186856200555,"Flyoo Prao BO-F d12-5",21777.3,-241.812,40980.4,46408,d,"A (Blue-White) Star","2022-03-05 22:10:08"
72862700,72900536,221215938923,"Flyoo Prao BO-F d12-6",21801,-239.844,40966.5,46406.8,d,"F (White) Star","2022-03-05 22:12:06"
72862712,72900549,255575677291,"Flyoo Prao BO-F d12-7",21809.9,-259.906,40954.4,46400.4,d,"A (Blue-White) Star","2022-03-05 22:13:07"
72862759,72900619,289935415659,"Flyoo Prao BO-F d12-8",21806.5,-259.75,40957.2,46401.3,d,"K (Yellow-Orange) Star","2022-03-05 22:18:07"
72862793,72900671,324295154027,"Flyoo Prao BO-F d12-9",21800.2,-202.281,41013.2,46447.6,d,"F (White) Star","2022-03-05 22:22:09"
68223202,68248001,976433734897,"Flyoo Prao BO-K b28-0",22759.6,-99.4375,40500.9,46457.9,b,"M (Red dwarf) Star","2021-08-16 10:43:46"
57669078,57766630,25333327514128,"Flyoo Prao BO-L a62-1",22107.8,-38.4688,40561.1,46194.8,a,"T (Brown dwarf) Star","2020-10-20 20:56:01"
76387832,76431348,120359301706,"Flyoo Prao BO-N c8-0",21760.7,-568.062,40267.4,45774.6,c,"K (Yellow-Orange) Star","2022-09-12 21:14:21"
56497390,56595737,971065091409,"Flyoo Prao BO-P b39-0",22360.7,-79.875,40738.8,46472.1,b,"M (Red dwarf) Star","2020-09-13 03:20:31"
68106687,68137714,969991087433,"Flyoo Prao BO-Q b38-0",22279.6,-159.125,40720.1,46416.9,b,"M (Red dwarf) Star","2021-08-12 08:02:21"
67979891,68007391,121701806770,"Flyoo Prao BO-S c20-0",22547.2,-182.344,40800.2,46616.2,c,"K (Yellow-Orange) Star","2021-08-07 06:00:33"
74760157,74797714,121433240234,"Flyoo Prao BO-T c19-0",22385.3,-324.375,40739.3,46485.5,c,"K (Yellow-Orange) Star","2022-06-10 18:46:08"
75709578,75755344,121164673698,"Flyoo Prao BO-U c18-0",22227.7,-492.438,40702.9,46379.3,c,"G (White-Yellow) Star","2022-08-07 06:41:16"
53629299,53713284,7792681076856,"Flyoo Prao BO-X a14-0",22586.1,-44.1875,40047.1,45977.2,a,"T (Brown dwarf) Star","2020-06-23 04:41:39"
67446349,67469945,973212444065,"Flyoo Prao BO-X b48-0",22521.1,-111.719,40939.3,46725.2,b,"M (Red dwarf) Star","2021-07-13 14:53:18"
76502303,76546747,122238415386,"Flyoo Prao BO-Y c2-0",22862.6,-484.344,40050.7,46119.3,c,"M (Red dwarf) Star","2022-09-19 12:26:13"
63992818,64010108,15158008067,"Flyoo Prao BP-A d0",22265.4,-1053.62,39905.2,45708.7,d,"G (White-Yellow) Star","2021-03-25 17:13:11"
39517526,39581448,979118089593,"Flyoo Prao BP-G b44-0",22955.4,-103.562,40837,46846.8,b,"M (Red dwarf) Star","2019-05-13 13:06:26"
58833352,58943059,963012027529,"Flyoo Prao BP-H b16-0",21769.2,-66.625,40250.2,45760,b,"M (Red dwarf) Star","2020-11-25 03:05:13"
76178225,76221690,121030390482,"Flyoo Prao BP-J c24-0",22157.1,-558.562,40958,46570.4,c,"G (White-Yellow) Star","2022-09-01 15:17:14"
56163010,56257843,969454413145,"Flyoo Prao BP-N b40-0",22244.1,-85.8125,40768.6,46442.3,b,"M (Red dwarf) Star","2020-09-01 19:25:03"
75714577,75728567,15292274995,"Flyoo Prao BP-Q d5-0",22937.6,-754.969,40427.1,46487.1,d,"G (White-Yellow) Star","2022-08-06 02:07:59"
75714682,75728560,49652013363,"Flyoo Prao BP-Q d5-1",22917.6,-823.625,40429.3,46480.4,d,"G (White-Yellow) Star","2022-08-06 02:06:34"
55433032,55534416,964085769657,"Flyoo Prao BP-S b51-0",21840.2,-80.25,40998.7,46453.2,b,"M (Red dwarf) Star","2020-08-11 00:17:58"
57705822,57782173,7738994116624,"Flyoo Prao BP-U a2-0",22086.1,-34.8438,39915.6,45618.5,a,"Y (Brown dwarf) Star","2020-10-21 18:35:48"
72885735,72922131,122372862514,"Flyoo Prao BP-U c5-0",22939.2,-219.031,40135.8,46229.2,c,"K (Yellow-Orange) Star","2022-03-06 19:52:08"
67445448,67469024,971601765801,"Flyoo Prao BP-V b49-0",22395.9,-145,40958.4,46681.8,b,"M (Red dwarf) Star","2021-07-13 14:06:33"
74466639,74506359,15292356883,"Flyoo Prao BP-Y d1-0",22947.1,-362.844,40124.1,46223.8,d,"A (Blue-White) Star","2022-05-24 19:57:09"
74466689,74506410,49652095251,"Flyoo Prao BP-Y d1-1",22956.3,-361.719,40131.2,46234.6,d,"A (Blue-White) Star","2022-05-24 20:03:09"
74466564,74506284,84011833619,"Flyoo Prao BP-Y d1-2",22942.7,-378.906,40115.2,46214,d,"F (White) Star","2022-05-24 19:50:08"
54760714,54852458,121030718098,"Flyoo Prao BP-Z c16-0",22160.6,-183.188,40650.1,46298.6,c,"K (Yellow-Orange) Star","2020-07-23 04:23:25"
73222978,73265649,15225182475,"Flyoo Prao BP-Z d0",22578,-737.312,39980.6,45921.2,d,"A (Blue-White) Star","2022-03-24 12:49:09"
54009087,54093878,121970340378,"Flyoo Prao BQ-A c3-0",22695.2,-31.4375,40031.5,46017.4,c,"K (Yellow-Orange) Star","2020-07-03 06:52:44"
65206085,65169582,121433207306,"Flyoo Prao BQ-C c1-0",22376.7,-382.719,39938.2,45781.3,c,"K (Yellow-Orange) Star","2021-04-26 07:30:47"
71440574,71473556,964622378249,"Flyoo Prao BQ-E b31-0",21875.6,-162.906,40560.7,46084.1,b,"M (Red dwarf) Star","2022-01-07 16:01:07"
64655614,64681585,15258687843,"Flyoo Prao BQ-F d11-0",22736.6,-974.688,40865.2,46774.7,d,"G (White-Yellow) Star","2021-04-12 19:47:03"
75486094,75524859,120627704538,"Flyoo Prao BQ-H c25-0",21900.1,-624,40976,46465.4,c,"K (Yellow-Orange) Star","2022-07-24 14:47:15"
76384461,76427340,15258769731,"Flyoo Prao BQ-N d7-0",22763.3,-539.031,40568.4,46521.5,d,"A (Blue-White) Star","2022-09-12 16:00:11"
54515112,54600890,49618508099,"Flyoo Prao BQ-N d7-1",22750.3,-572.375,40572.8,46519.4,d,"F (White) Star","2020-07-16 19:03:39"
75500460,75539024,15191595323,"Flyoo Prao BQ-O d6-0",22484.8,-901.406,40494.4,46326.8,d,"F (White) Star","2022-07-25 13:59:11"
67239818,67271937,968917673057,"Flyoo Prao BQ-Q b11-0",22205.3,-51.5312,40150.1,45881.4,b,"M (Red dwarf) Star","2021-07-05 04:28:46"
54394453,54479992,397116650050,"Flyoo Prao BQ-R c7-1",22871,-100.469,40237.1,46283,c,"K (Yellow-Orange) Star","2020-07-13 04:05:10"
72693101,72732107,396848083514,"Flyoo Prao BQ-S c6-1",22726.1,-256.156,40183.3,46165.3,c,"K (Yellow-Orange) Star","2022-02-25 17:09:09"
68148811,68186272,15258851619,"Flyoo Prao BQ-V d3-0",22788.8,-134.031,40286.5,46285.5,d,"F (White) Star","2021-08-14 08:17:13"
68148762,68186209,49618589987,"Flyoo Prao BQ-V d3-1",22752.1,-150.469,40268.6,46251.9,d,"F (White) Star","2021-08-14 08:14:06"
68169793,68203210,83978328355,"Flyoo Prao BQ-V d3-2",22747.2,-158.188,40273.9,46254.1,d,"G (White-Yellow) Star","2021-08-14 18:40:13"
54094331,54179253,118338066723,"Flyoo Prao BQ-V d3-3",22787.4,-111.906,40278.9,46278.2,d,"F (White) Star","2020-07-04 23:08:10"
68170115,68203617,152697805091,"Flyoo Prao BQ-V d3-4",22761.1,-155.875,40254.3,46243.9,d,"F (White) Star","2021-08-14 19:04:19"
68176555,68214531,187057543459,"Flyoo Prao BQ-V d3-5",22745.8,-163.094,40273.6,46253.2,d,"F (White) Star","2021-08-15 05:31:24"
68176615,68214613,221417281827,"Flyoo Prao BQ-V d3-6",22795.7,-165.719,40230.9,46240.7,d,"G (White-Yellow) Star","2021-08-15 05:36:40"
